id,comment,label,comment_normalize
train_005773,"Mình đặt mua Tạm biệt em ổn hộ một người bạn. Nó siêu thích chị Tờ Pi vì có theo dõi facebook chị ý nó bảo chị ý cá tính status nhiều câu hay và đúng lắm.Sách về, mình có tò mò đọc thử, trước đó mình chưa từng đọc gì liên quan đến chị Tờ Pi cả.
Với quan điểm cá nhân của mình, thì mình không ưng cuốn sách ở lối viết. Vì mình hoài cổ lắm, mình thích văn học nhẹ nhàng, bay bổng, mà chị Tờ Pi viết thì trần trụi quá, đúng kiểu văn thô mới là văn thật.
Trong Tạm biệt, em ổn là những câu chuyện rất thật, rất đời. Tuy không thích cách viết nhưng mình thích nội dung. Cả cuốn sách có hơn 200 trang chữ, sau mấy ngày, mình mới đọc đến trang thứ 80. Tính đến thời điểm này, mình vẫn thấy đây là một cuốn sách được. Vì nó lột tả TRẦN TRỤI, không cầu kỳ, không hoa mỹ. Nếu bạn thích lối sống thẳng thắn, huỵch toẹt thì bạn hợp với cuốn sách này. Mỗi trang sách đều là những câu chuyện rất đời thực, tác giả (có vẻ) không thêm bớt, không biến thiên, chỉ đơn giản là kể lại những gì diễn ra xung quanh mình, qua góc nhìn, qua cảm xúc của tác giả. 
Có rất nhiều trang, mình tìm thấy mình trong đấy. Vì mình nghĩ, phàm ở đời, ai cũng có những cái gai góc riêng, ai cũng từng muốn nổi loạn. Nhưng phàm ở đời, không phải ai cũng đủ dũng khí bỏ qua hết mọi định kiến, mọi rào cản để thể hiện mạnh mẽ cá tính riêng của mình. Và Tờ Pi làm mình khâm phục ở điểm ấy, sống để làm những gì mình thích và nói những gì mình nghĩ.
Một điểm nữa, cuốn sách chỉ hợp với người trẻ, tức là những người trưởng thành một chút và có khả năng tự xây dựng cá tính cho mình. Vì mình nghĩ (vẫn là quan điểm cá nhân của mình thôi), chức năng của văn học là nuôi dưỡng tâm hồn người đọc, nên ví dụ như mình là phụ huynh, mình sẽ tìm cho con mình những cuốn sách nhẹ nhàng hơn.
Cảm ơn các bạn đã đọc nhận xét của mình.",1,mua tạm_biệt ổn hộ siêu tờ pi theo_dõi faceboo bảo cá_tính status câu lắm sách tò_mò đọc thử đọc tờ pi quan_điểm ưng sách lối viết hoài_cổ lắm văn_học nhẹ_nhàng bay_bổng tờ pi viết trần_trụi kiểu văn thô văn tạm_biệt ổn câu_chuyện đời viết nội_dung sách 200 trang chữ mấy đọc trang 80 sách lột_tả trần_trụi cầu kỳ hoa_mỹ lối sống thẳng_thắn huỵch_toẹt hợp sách trang sách câu_chuyện đời thực tác_giả vẻ thêm_bớt biến_thiên đơn_giản diễn xung_quanh góc cảm_xúc tác_giả trang đấy phàm đời gai_góc nổi_loạn phàm đời dũng_khí bỏ_qua định_kiến rào_cản thể_hiện mạnh_mẽ cá_tính tờ pi khâm_phục sống sách hợp trẻ tức_là trưởng_thành một_chút khả_năng xây_dựng cá_tính quan_điểm chức_năng văn_học nuôi_dưỡng tâm_hồn đọc ví_dụ phụ_huynh sách nhẹ_nhàng đọc nhận_xét
train_005774,Đặt hàng ngày 18 - ngày 29 nhận được. Đáng ra không đánh giá đâu nhưng mấy đơn đặt ở shop đều bị muộn thậm chí có đơn son đặt chán chê 10 ngày shop ib bảo hết hàng. Cũng chẳng bảo hủy hay không thế là đành phải tự giác đi hủy.,1,đặt_hàng 18 29 đáng_ra mấy đơn cửa_hàng muộn đơn son chán_chê 10 cửa_hàng nhắn_tin bảo hàng chẳng bảo huỷ đành tự_giác đi huỷ
train_005775,K như mong đợi.vải mỏng,0,mong_đợi vải mỏng
train_005776,Nhận đc quà. Cảm ơn shop. ,0,quà cửa_hàng
train_005777, Đóng gói sản phẩm rất đẹp và chắc chắn chất lượng hàng wá kém quạt yếu,1,đóng_gói sản_phẩm đẹp chất_lượng hàng kém quạt yếu
train_005778, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh sẽ ủng hộ shop lần tiếp theo,0,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp cửa_hàng_phục_vụ tiền giao hàng ủng_hộ cửa_hàng
train_005779,Giầy đẹp  hợp giá tiền,0,giầy đẹp hợp giá tiền
train_005780, Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn. Trừ thẳng 3 * vì đội giá lên quá cao so với thực tế,1,giao hàng đóng_gói sản_phẩm đẹp trừ thẳng 3 star đội_giá
train_005781, Thời gian giao hàng rất nhanh. Tuy nhien dong goi so xai.,0,giao hàng nhien dong goi xai
train_005782,Đây là hàng giả nha mọi người. Màu nào cũng chỉ có 1 hương thôi chất lượng mặt nạ rất kém,1,hàng giả nha màu 1 hương chất_lượng mặt_nạ kém
train_005783,wa tồi,1,tồi
train_005784,Mẫu mã giống như hình shop giao hàng rát nhanh,0,mẫu_mã hình cửa_hàng giao hàng rát
train_005785,Như tựa 3 hộp Không Ly đề nghị trả gấp :|.......,1,tựa 3 hộp ly đề_nghị gấp
train_005786,"tuyet voi, hon ca mong doi

 Chất lượng sản phẩm tuyệt vời",0,tuyet voi hon ca mong_doi chất_lượng sản_phẩm tuyệt_vời
train_005787,Khi mua mình có đọc cmt của mọi người thấy khá nhiều người nói tới vấn đề sai chính tả nhưng mình nghĩ chỉ một ít thôi ai ngờ đọc rồi mới thấy lỗi chính tả nhiều kinh khủng kể cả những từ bình thường nhất cũng sai thiếu chữ. Bên xuất bản khá cẩu thả. Nếu ai nặng về câu chữ chính tả ko nên mua bộ này,1,mua đọc cmt sai chính_tả ai_ngờ đọc lỗi chính_tả kinh_khủng bình_thường sai chữ xuất_bản cẩu_thả câu chữ chính_tả mua
train_005788,OK đẹp hơn trong hình. Chất liệu gia công hơi tệ. Giày nặng đế cứng k thoải mái lắm. Nhưng với tầm giá thì k đòi hỏi nhiều đc xứng đáng 5 *,0,o đẹp hình chất_liệu gia_công hơi tệ giày đế cứng thoải_mái lắm tầm giá đòi_hỏi xứng_đáng 5 star
train_005789,ủa sao đơn hang co 498k ma shiper thu 598 k vay  e nhờ mẹ e lay dùmhn mới nhớ vào coi lại giá thấy có 498k,0,đơn hang co 498 ma shiper thu 598 vay e mẹ e lay dùmhn coi giá 498k
train_005790,Chất lượng cực kém . Vải thì mỏng . Màu sắc thì ko như miêu tả . Đen mà nhận xám . Logo áo in ép nhiệt bị quá tay. Chỗ in logo bị cháy xém và nhăn . Đường chỉ chưa mặc đã sút rồi . Nói chung là .... ko có lần sau,0,chất_lượng cực kém vải mỏng màu_sắc miêu_tả đen xám logo áo in ép nhiệt chỗ in logo cháy xém nhăn đường mặc sút
train_005791, E đặt size 40 shop ship về size 41....nhắc như vậy rồi mà shop làm ăn như vậy thì e cũng đến chịu ạ....lần sau làm ăn cho cẩn thận đi ạ....,1,e cỡ 40 cửa_hàng giao hàng cỡ 41 nhắc cửa_hàng làm_ăn e làm_ăn cẩn_thận đi
train_005792,Sách mình nhận bị cong quăng góc và nhiều tranh bị dập lỗi.,1,sách cong quăng góc tranh dập lỗi
train_005793,"""Màu xanh rất hợp ý em, khi nào ra ip10 ip11 gì đó em mua một con là vừa.""",0,màu xanh hợp_ý ip10 ip11 mua
train_005794, Chất lượng sản phẩm rất kém đồng hồ chạy ngược thời gian ạ.,1,chất_lượng sản_phẩm kém đồng_hồ chạy ngược
train_005795,Sạc lâu lắm mới đầy mà sạc được 1 lần ip 8 là hết.,1,sạc lắm sạc 1 ip 8
train_005796, Đóng gói sản phẩm rất kém Đóng gói sản phẩm rất kém Rất không đáng tiền Rất không đáng tiền Thời gian giao hàng rất chậm,1,đóng_gói sản_phẩm kém đóng_gói sản_phẩm kém tiền tiền giao hàng chậm
train_005797,Thank shop rất nhiều,0,cám_ơn cửa_hàng
train_005798,Thật sự là hộp của sản phẩm rất đẹp nhìn rất chắc chắn son nhìn cũng cực kì sang trọng luôn lên màu cũng ổn chỉ có điều là chất son hơi lỏng nhưng lên môi mượt 1 cây son trong set của mình bị bột. Nhưng nhìn chung với giá tiền này thì mình đã hài lòng lắm rồi.,0,hộp sản_phẩm đẹp son cực_kì sang_trọng màu ổn chất son hơi lỏng môi mượt 1 son set bột giá tiền hài_lòng lắm
train_005799, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh. Rất thích đồ nhà c này vì chất rất đẹp ,0,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp cửa_hàng_phục_vụ tiền giao hàng đồ c chất đẹp
train_005800,Shop bán hàng nhiệt tình cẩn thận! Sẽ ủng hộ tiếp,0,cửa_hàng hàng nhiệt_tình cẩn_thận ủng_hộ tiếp
train_005801,"Ưu điểm: Hàng đóng gói cẩn thận. Bao bì sp đẹp son cầm rất chắc tay. Khuyết điểm: son lên màu choé 😬 màu son không giống với giới thiệu của nhà sản xuất.Chất son không lì mà tạo cảm giác dính dính mỗi khi bặm môi 👎 
Quá thất vọng về sp lần này của maybellin",1,ưu_điểm hàng đóng_gói cẩn_thận bao_bì sản_phẩm đẹp son cầm chắc_tay khuyết_điểm son màu choé 😬 màu son giới_thiệu sản_xuất chất son lì cảm_giác dính dính bặm môi_nagative thất_vọng sản_phẩm maybellin
train_005802,Shop rep nhanh giao hàng nhanh còn được tặng thêm sample nữa,0,cửa_hàng trả_lời giao hàng tặng sample
train_005803,Giao hàng mà thùng bị rách nát te tua luôn ah,1,giao hàng thùng rách_nát te_tua ah
train_005804," Chất lượng sản phẩm tuyệt vời
  Đóng gói sản phẩm rất đẹp và chắc chắn
 Rất đáng tiền",0,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp tiền
train_005805,Chưa ăn nên chưa biết nhìn thấy ổn.,0,ổn
train_005806,"2 sao thôi, vì thẻ BỊ SỬ DỤNG đăng ký acc Google + Whatapp hết rồi. Chán không tả được

>> Mua 12 thẻ 1 thẻ không nhận được. Tiền nào của đấy",1,2 thẻ đăng_ký acc google whatapp chán tả mua 12 thẻ 1 thẻ tiền đấy
train_005807," Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Shop phục vụ rất tốt Thời gian giao hàng rất nhanh
Đẹp lắm nha shop thích ơi là thích . Cảm ơn shop",0,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp tiền cửa_hàng_phục_vụ giao hàng đẹp lắm nha cửa_hàng cửa_hàng
train_005808,Truyện hay nhưng chất liệu giấy xấu bị bẩn và mốc hết bên trong. Mua mới mà bị như vậy nên mình không hài lòng.,1,truyện chất_liệu giấy xấu bẩn mốc mua hài_lòng
train_005809,"""Apple hết ý tưởng cho iphone. Vẫn dậm chân tại chỗ.""",1,apple hết_ý_tưởng iphone dậm chân tại_chỗ
train_005810, Thời gian giao hàng rất nhanh. Chất lượng sản phẩm cũng Ok.,0,giao hàng chất_lượng sản_phẩm ok
train_005811,Giao sai ma ko co trach nhiem gi het. Ai giam mua hang nua,1,giao sai ma co trach nhiem gi het giam mua hang_nua
train_005812,Sản phẩm ko có khuyến mại như trong trang đã đề cập  hơi thất vọng,0,sản_phẩm khuyến_mại trang đề_cập hơi thất_vọng
train_005813,Rất ưng ý.nhưng size giày to hơn chân bé nên ko mang vừa,0,ưng_ý cỡ giày to chân bé
train_005814, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng cực kì nhanh luôn shop nói chuyện cũng dễ thương nữa ,0,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp cửa_hàng_phục_vụ tiền giao hàng cực_kì cửa_hàng nói_chuyện dễ_thương
train_005815,Rất đáng tiền Thời gian giao hàng rất nhanh Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt,0,tiền giao hàng chất_lượng sản_phẩm tuyệt_vời cửa_hàng_phục_vụ
train_005816,Hàng đẹp mê ly luôn. Rất ưng sản  phẩm. ,0,hàng đẹp mê_ly ưng sản_phẩm
train_005817,"Form giày bị móp 
Hộp đựng bị móp trong quá trình vận chuyển",0,form giày móp hộp đựng móp vận_chuyển
train_005818,"Tốt rất đẹp

",0,đẹp
train_005819,Đẹp chịu...  Chất lượng sản phẩm tuyệt vời,0,đẹp chất_lượng sản_phẩm tuyệt_vời
train_005820,"""Mình update 9.3.2 cho cái air 2 xong thì ảnh mình đã đưa vào máy bằng itunes bị nhảy loạn xạ ra""",1,up hạn 9 3 2 air 2 xong ảnh máy itunes nhảy loạn_xạ
train_005821,Hang giog hih.giao hag nhah,0,hang giog hih giao hag nhah
train_005822, Chất lượng sản phẩm tạm được quạt kêu rung đèn Led không cháy.,1,chất_lượng sản_phẩm tạm quạt kêu rung đèn led cháy
train_005823,san pham k dc nhu mong muon,1,san pham nhu mong muon
train_005824,hàng quá kém,1,hàng kém
train_005825, Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời! Hơi hôi mùi vải một tý,0,chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời hơi hôi mùi vải tý
train_005826,Chat lượng tốt . Nhưng mùa hè chắc nóng bé nhà mình k chịu nằm,0,chất_lượng mùa hè nóng bé nằm
train_005827,Dép mang cực êm giá cũng mềm hơn so với shop mình định ord =)) Nói chung là hài lòng lắm nhất định lần sau sẽ ủng hộ shop ☺,0,dép cực êm giá mềm cửa_hàng định ord positive hài_lòng lắm ủng_hộ cửa_hàng positive
train_005828,Hình thì bao bì đẹp mắt. Mà nhận đc hàng là 1 cái bọc nhìn k mê được. K bao bì. K nhãn mác . K tên ,1,hình bao_bì đẹp_mắt hàng 1 bọc mê bao_bì nhãn_mác
train_005829, Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất lâu  không bị vỡ ,0,chất_lượng sản_phẩm tuyệt_vời cửa_hàng_phục_vụ tiền giao hàng vỡ
train_005830, Chất lượng sản phẩm rất kém không sử dụng được ,1,chất_lượng sản_phẩm kém
train_005831,Màu hơi nhạt hơn trong hình,0,màu hơi nhạt hình
train_005832,Giao hàng nhanh hàng xài ổn,0,giao hàng hàng xài ổn
train_005833, Chất lượng sản phẩm tuyệt vời . Thơm lắm . Trắng sáng tự nhiên . K bị trôi hay bị lem nền ❤️ ủng hộ dài ạ,0,chất_lượng sản_phẩm tuyệt_vời thơm lắm trắng tự_nhiên trôi lem positive ️ ủng_hộ
train_005834,Dặn soạn hàng 1 đàng giao hàng một nẻo. Mọi người mua hàng chú ý nhé!,1,dặn soạn hàng 1 đàng giao hàng nẻo mua hàng chú_ý
train_005835, Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Rất đáng tiền. Iu cực kỳ lun. Thích lắm lun 😍😍😍😘😘😘😘,0,cửa_hàng_phục_vụ giao hàng đóng_gói sản_phẩm đẹp chất_lượng sản_phẩm tuyệt_vời tiền yêu cực_kỳ lun lắm lun positive positive positive positive positive positive positive
